tweet_id,timestamp,topic,text,veracity
553562832001048576,Fri Jan 09 14:43:58 +0000 2015,charliehebdo,"""Screw Your Hashtag Solidarity"" http://t.co/bLHuDh08HG #CharlieHebdo #ParisShooting #Kosher #DammartinEnGoele #CharlesdeGaulle @hughhewitt",
552840964025626624,Wed Jan 07 14:55:31 +0000 2015,charliehebdo,"A dark day for freedom of expression, an appalling human tragedy. #JeSuisCharlie #CharlieHebdo http://t.co/IaTCXg8iD4",
553214700155330560,Thu Jan 08 15:40:37 +0000 2015,charliehebdo,We have reached peak stupid http://t.co/8XQoZ05pgZ http://t.co/pP4b9Mbaoi,
553177833686589440,Thu Jan 08 13:14:07 +0000 2015,charliehebdo,The men behind the cartoons at Charlie Hebdo http://t.co/AbVUdaHNgA,
552805970536333314,Wed Jan 07 12:36:28 +0000 2015,charliehebdo,Attempts to extend blame for this to all Muslims should be treated with the same disgust as attempts to justify the attacks. #CharlieHebdo,
552823949311369216,Wed Jan 07 13:47:55 +0000 2015,charliehebdo,"If (like me) you teased #KirbyDelauter, step up your free-speech game and print a #CharlieHebdo image unblurred. http://t.co/t2dbSOZpyn",
552824769754976257,Wed Jan 07 13:51:10 +0000 2015,charliehebdo,The people tweeting from the scene of the #CharlieHebdo attack http://t.co/5kVRfAHoXO http://t.co/bTRU4jFCeE,
552983656231628800,Thu Jan 08 00:22:32 +0000 2015,charliehebdo,Crowds gather around the world in solidarity with #CharlieHebdo victims http://t.co/vKe1pHL8ls http://t.co/Ahkfs7wdan,
552837907174948864,Wed Jan 07 14:43:22 +0000 2015,charliehebdo,"If you are not condemning the #Islamic ideology that killed 12 at #CharlieHebdo, your sympathy doesn't mean shit. Support #FreeSpeech.",
553487356733313024,Fri Jan 09 09:44:03 +0000 2015,charliehebdo,From Paris to #Peshawar: Answer with #HumanRights. http://t.co/mXGHOTro2L #CharlieHebdo,
553591653647138816,Fri Jan 09 16:38:30 +0000 2015,charliehebdo,It would have been nice to take them alive but it feels good that they’re dead. #JeSuisCharlie http://t.co/AczlhJxarf,
552789196906459136,Wed Jan 07 11:29:49 +0000 2015,charliehebdo,"Today's #CharlieHebdo cover on Houellebecq: ""In 2022 I'll observe Ramadan"" http://t.co/G7zbitA3Cj",
553148339160907776,Thu Jan 08 11:16:55 +0000 2015,charliehebdo,"'Stupidity will not win', says surviving Charlie Hebdo journalist who confirms to @AFP  that newspaper will come out next week.",
552832291601674240,Wed Jan 07 14:21:04 +0000 2015,charliehebdo,Over 65k Twitter users show solidarity with French satirical magazine #CharlieHebdo http://t.co/Rgy00SExUr http://t.co/GdRMUbB9c6,
553153740925304832,Thu Jan 08 11:38:23 +0000 2015,charliehebdo,"Reader comment: ""Our strength comes from unity, our freedom from expression"" http://t.co/NRrLxnjihV #JeSuisCharlie http://t.co/8UV7nUHK4N",
553189526177579008,Thu Jan 08 14:00:35 +0000 2015,charliehebdo,Publish a Charlie Hebdo cartoon: show them the pen will still flourish when their guns have rusted http://t.co/5X0X9PwUqU #JeSuisCharlie,
553546292748898304,Fri Jan 09 13:38:15 +0000 2015,charliehebdo,"#CharlieHebdo attack shows ‘a complete change in terrorist methods', French FM @LaurentFabius tells me http://t.co/bYWd4RFFPk",
552837035732381696,Wed Jan 07 14:39:55 +0000 2015,charliehebdo,"More than the terrorist, its people like @SudheenKulkarni who are Blot on the society. #ParisShooting #CharlieHebdo http://t.co/8eB7ewyi9W",
552808487924011008,Wed Jan 07 12:46:28 +0000 2015,charliehebdo,#CharlieHebdo because no1 thought allowing 1000s of Euro jihadis to cross to #Syria &amp; get trained &amp; radicalized would have any consequences?,
552842642216988672,Wed Jan 07 15:02:11 +0000 2015,charliehebdo,"Oh, and the cover of today's edition of Charlie Hebdo mocked Michel Houellebecq for writing an Islamophobic novel... http://t.co/moLfdEMlpM",
553222727700865025,Thu Jan 08 16:12:31 +0000 2015,charliehebdo,Several mosques in France allegedly attacked after the #CharlieHebdo massacre: http://t.co/nAXb9CjxPw http://t.co/N04rvxa6B4,
552825473160736768,Wed Jan 07 13:53:58 +0000 2015,charliehebdo,"As a Muslim, I strongly condemn this brutal terrorist attack.  #ATerroristCannotBeARealMuslim #ARealMuslimCannotBeATerrorist #CharlieHebdo",
552814382338826240,Wed Jan 07 13:09:54 +0000 2015,charliehebdo,"When free speach die, we die. All thoughts to #CharlieHebdo who on this issue wrote ""Love is stronger than hate"" http://t.co/IizcmJJVOD",
553135802495270913,Thu Jan 08 10:27:06 +0000 2015,charliehebdo,The brutal terrorist attack on Charlie Hebdo is an assault on freedom everywhere http://t.co/1kDSVozku8 via @nytopinion,
553160909208559616,Thu Jan 08 12:06:52 +0000 2015,charliehebdo,Violence can not stop basic human rights. My thoughts go out to everyone affected by this tragedy. #JeSuisCharlie http://t.co/Kxx38xRYDu,
553197181151481857,Thu Jan 08 14:31:00 +0000 2015,charliehebdo,The building of 1 of the biggest TV channels in Germany (Berlin) today. We are with you #PrayForParis #JeSuisCharlie http://t.co/TF6YwIgfnv,
552827757164371968,Wed Jan 07 14:03:03 +0000 2015,charliehebdo,"""This kind of terrorism, they haven't seen for a long, long time,"" @6ideas says of people in Paris. #CharlieHebdo http://t.co/oOXJnjHTuy”",
553585530504749057,Fri Jan 09 16:14:10 +0000 2015,charliehebdo,BREAKING: Four explosions heard at site of hostage-taking in eastern Paris: Reuters reporter  http://t.co/91WTMcaRDz,
552844767281688577,Wed Jan 07 15:10:38 +0000 2015,charliehebdo,Terror has no religion. Prophet has been Avenged. #CharlieHebdo #ParisShooting http://t.co/pi4ttSdQs3,
553547629963911170,Fri Jan 09 13:43:34 +0000 2015,charliehebdo,Police: 2 hostage situations near Paris believed to be related to the #CharlieHebdo attack: http://t.co/IbjiiBfUZ8 https://t.co/tY3VFOtLDQ,
553480333954678784,Fri Jan 09 09:16:09 +0000 2015,charliehebdo,In case you are confused…#CharlieHebdo @lucasofri  (via @disinformatico) http://t.co/Dme3G2FLkJ,
553188974811185152,Thu Jan 08 13:58:24 +0000 2015,charliehebdo,A million copies of Charlie Hebdo will be published on Wednesday http://t.co/LS77tY8ySQ http://t.co/eOYjJxnbpe,
553118384540643328,Thu Jan 08 09:17:53 +0000 2015,charliehebdo,"In support of freedom of expression through words, not bullets #JeSuisCharlie http://t.co/zdIRzEjKDJ",
553540824768991233,Fri Jan 09 13:16:31 +0000 2015,charliehebdo,#CharlieHebdo attack: new hostage situation at Paris shop - live updates http://t.co/lNt8ldwaae http://t.co/x9smojQJK8,
553108153915944961,Thu Jan 08 08:37:14 +0000 2015,charliehebdo,Today's newspapers all over Europe are relaying the shock of #CharlieHebdo attack. More here - http://t.co/pzZIS77o5A http://t.co/cpIV5dhCGr,
552837147305455616,Wed Jan 07 14:40:21 +0000 2015,charliehebdo,Imagine the thousands of Muslims living in France whose lives will never be the same after today. #CharlieHebdo,
553145034720030720,Thu Jan 08 11:03:47 +0000 2015,charliehebdo,"If your religion is worth killing for, please start with yourself. #CharlesHebdo #PerisShooting #JeSuisCharlie http://t.co/Ggt55Sksl4",
552810124776308736,Wed Jan 07 12:52:59 +0000 2015,charliehebdo,Stop making excuses for terrorists. #CharlieHebdo tweeted this before Christmas and there'll be no avenging Jesus. http://t.co/BS3Z759LLx,
552804962158514176,Wed Jan 07 12:32:28 +0000 2015,charliehebdo,Utterly disgusting. @AlJazeera blaming free speech and Berlin protests for attack on #CharlieHebdo,
553586275438301184,Fri Jan 09 16:17:07 +0000 2015,charliehebdo,Media obsesses over free speech for #CharlieHebdo while ignoring Israeli targeting journalists http://t.co/PZW2NK1CQa http://t.co/PG07YAJUSB,
553225828625297408,Thu Jan 08 16:24:50 +0000 2015,charliehebdo,Here are some short profiles of the four cartoonists who were killed yesterday at Charlie Hebdo: http://t.co/q0cPbnxtBz,
553226059836297216,Thu Jan 08 16:25:45 +0000 2015,charliehebdo,What 14 British Muslims think about the Charlie Hebdo attack http://t.co/LDERW9d1LN http://t.co/KiT0OduVsC,
552802011733716992,Wed Jan 07 12:20:44 +0000 2015,charliehebdo,"The 2011 issue of Charlie Hebdo, whose cover featured Mohammed. http://t.co/eSflYdFBRH",
552836392678465537,Wed Jan 07 14:37:21 +0000 2015,charliehebdo,"Proud of NDTV for upholding India's SECULAR credentials! Nidhi Razdan: ""NOTORIOUS French magazine attacked by armed men""!! #CharlieHebdo",
553125301090525185,Thu Jan 08 09:45:23 +0000 2015,charliehebdo,French Muslims condemn the Charlie Hebdo shooting http://t.co/ybORInfaLK http://t.co/SLUJRFhy3u,
553128245420257280,Thu Jan 08 09:57:04 +0000 2015,charliehebdo,"Paris Terrorist was Radicalized by Bush’s Iraq War, Abu Ghraib Torture http://t.co/0Gz5nKVpQP http://t.co/AwgpcRWca7",
552786299875520512,Wed Jan 07 11:18:18 +0000 2015,charliehebdo,"If your faith isn't strong enough to cope with satirical poke, it oughtn't be strong enough to induce you to kill. Barbaric #CharlieHebdo",
552820025409941506,Wed Jan 07 13:32:19 +0000 2015,charliehebdo,It says much that men with guns feel quite so threatened by people with pens. #CharlieHebdo,
553214219899117568,Thu Jan 08 15:38:42 +0000 2015,charliehebdo,Cartoonist promises to draw Mohamed every day for the rest of the year #CharlieHebdo http://t.co/FLxOuc7MA9 http://t.co/Gxk5jwgkyv,
553174247506706432,Thu Jan 08 12:59:52 +0000 2015,charliehebdo,"Awesome: Next issue of #CharlieHebdo will have 1 million copy run, up from 30,000 circulation.",
552797170295144449,Wed Jan 07 12:01:30 +0000 2015,charliehebdo,Video of #terrorists attacking Charlie Hebdo HQ in Paris http://t.co/SdniwkJtT1 http://t.co/z6O8IhNjCk,
553548440563908611,Fri Jan 09 13:46:47 +0000 2015,charliehebdo,"call me foolish but this girl holding #JeSuisCharlie hiding her face, in a ghostly looking #Aleppo #Syria made me cry http://t.co/bFGf3edOAu",
552827979093385216,Wed Jan 07 14:03:55 +0000 2015,charliehebdo,A sad sad day for journalism but now we are all #CharlieHebdo  please Retweet and Show our Support http://t.co/ufflZfhoaX,
553148844574511104,Thu Jan 08 11:18:56 +0000 2015,charliehebdo,Amidst 100s gathered as close to #CharlieHebdo office as we can get… France observes silence… Notre Dame bells ring http://t.co/RbTC6Si5Hy,
552808138127446016,Wed Jan 07 12:45:05 +0000 2015,charliehebdo,Every newspaper should publish a free issue of #charliehebdo so we can all see the reason 12 people have died today. http://t.co/XazdjLCAOR,
553576648973377537,Fri Jan 09 15:38:52 +0000 2015,charliehebdo,#Anonymous says it will avenge #CharlieHebdo attack by shutting down jihadi websites http://t.co/Hrvbt04eKT http://t.co/Lsx5n9Ywv0,
553514505633017856,Fri Jan 09 11:31:56 +0000 2015,charliehebdo,In case you are confused #CharlieHebdo http://t.co/AqQbtxnDDr,
553570203678683136,Fri Jan 09 15:13:16 +0000 2015,charliehebdo,"The Salafi Response To The Terrorist Attacks In Paris, France: “Were they forbidding an evil?” by @AbuKhadeejahSP http://t.co/QcFbpdNH2e",
552796269069209600,Wed Jan 07 11:57:55 +0000 2015,charliehebdo,DEVELOPING: Paris on high terrorist alert after #CharlieHebdo shooting - Hollande http://t.co/3Jsosc7yl3 http://t.co/Lvv3J8o6e8,
552829306439598080,Wed Jan 07 14:09:12 +0000 2015,charliehebdo,More relevant than ever. #CharlieHebdo #PeshawarAttack #MumbaiAttacks #Sept11 #PewChurchAttack #SydneySeige #EveryDay http://t.co/N1AYgwjz3v,
552980288394231809,Thu Jan 08 00:09:09 +0000 2015,charliehebdo,How indicative of a profound fragility of any faith is the impulse to murder anyone who mocks it. #JeSuisCharlie,
552981296839131136,Thu Jan 08 00:13:09 +0000 2015,charliehebdo,Good article on why we are not all Charlie Hebdo  http://t.co/MJ6d6GcRX5 .  http://t.co/QMIHUiv7zk … via @pennjillette and @SaHreports,
552824885484224513,Wed Jan 07 13:51:38 +0000 2015,charliehebdo,Love is stronger than hate #CharlieHebdo http://t.co/XegvHUoHsD,
552845654637436928,Wed Jan 07 15:14:10 +0000 2015,charliehebdo,Get the #CharlieHebdo cover on the front page of all our newspapers tomorrow. Solidarity triumphs evil. Like paper beats rock.,
553591758899412993,Fri Jan 09 16:38:55 +0000 2015,charliehebdo,Several hostages freed at Jewish supermarket in Paris including a child (R). Photo Thomas Samson #AFP http://t.co/b6ikL2BYyy,
553143905039159297,Thu Jan 08 10:59:18 +0000 2015,charliehebdo,"Hundreds of Muslims in Sweden celebrate terrorist attack on Charlie Hebdo in France shouting,“Islam will take over the world” @Kelawalababa",
552798640679702528,Wed Jan 07 12:07:21 +0000 2015,charliehebdo,Freedom of expression should never be an act of bravery. Whoever threatens it is an enemy of all freedom-loving people. #CharlieHebdo,
552840155728736256,Wed Jan 07 14:52:19 +0000 2015,charliehebdo,"#CharlieHebdo's editor Charb, assassinated today, said in 2012:""I prefer to die standing than to live on my knees."" http://t.co/2RDzpf14VR",
552815443959091200,Wed Jan 07 13:14:07 +0000 2015,charliehebdo,"Charlie Hebdo, the magazine that dared to poke fun at religion http://t.co/L5wXIOOr2p http://t.co/SpDK2rMW4K",
553143519536500738,Thu Jan 08 10:57:46 +0000 2015,charliehebdo,"#BREAKING : Satirical weekly #CharlieHebdo will come out next week, despite bloodbath http://t.co/LdSF5QeCiv (Editorialist)",
553152515701612544,Thu Jan 08 11:33:31 +0000 2015,charliehebdo,Moderate Muslims defend extremist but not victims. They merely say ( 'Anyways' condolence to family )  #CharlieHebdo http://t.co/tTe1kEnsOf,
552818685526933505,Wed Jan 07 13:27:00 +0000 2015,charliehebdo,Yes this is about victims. It's also about how our communities reform &amp; abolish blasphemy codes. We mustn't run from scrutiny #CharlieHebdo,
552791203432103937,Wed Jan 07 11:37:47 +0000 2015,charliehebdo,Why it's Charlie Hebdo's right to draw Muhammad http://t.co/GlF9dgwFS0 http://t.co/Vkfw5ZbmvC,
553115341338198016,Thu Jan 08 09:05:48 +0000 2015,charliehebdo,"The ""Extremist"" Muslims are actually obeying The Qur'an. The ""Moderate"" Muslims merely stand by and watch.  #CharlieHebdo",
553230256992423936,Thu Jan 08 16:42:26 +0000 2015,charliehebdo,How cartoonists around the world responded to the Charlie Hebdo attack http://t.co/alxmVb4EU0 http://t.co/9KXhtkFNZW,
553139058827096064,Thu Jan 08 10:40:03 +0000 2015,charliehebdo,#JeSuisCharlie - a brilliant image by @iGaddo. Let's all stick our pencils up in defiance. http://t.co/wm5jNdaP8x,
553135886859534336,Thu Jan 08 10:27:26 +0000 2015,charliehebdo,Steve Bell's cartoon on the Charlie Hebdo attack: http://t.co/AdVfwBB5AP http://t.co/5jPLPdRI8a,
553148970651107329,Thu Jan 08 11:19:26 +0000 2015,charliehebdo,The pen is STILL mightier than the sword. #JeSuisCharlie http://t.co/YeXo3mp8vN,
553161401733496832,Thu Jan 08 12:08:50 +0000 2015,charliehebdo,Perhaps the best #JeSuisCharlie cartoon yet... http://t.co/WtALoJqbtW via @AndrewBloch,
553554032745525249,Fri Jan 09 14:09:00 +0000 2015,charliehebdo,.@mrjamesob gave a masterclass in dealing with people who demand an apology from Muslims for #CharlieHebdo attack http://t.co/4y9oBXtwvf,
553586959596396544,Fri Jan 09 16:19:50 +0000 2015,charliehebdo,Thougts and prayers go out to everyone involved in the Paris terrorist situation - Hope everyone comes out save! 🙏,
552819983915700224,Wed Jan 07 13:32:09 +0000 2015,charliehebdo,"""Love is stronger than hate"": #CharlieHebdo cover after Molotov cocktail attack on its offices in 2011 http://t.co/0XTOpHNGjw",
553468593141469184,Fri Jan 09 08:29:30 +0000 2015,charliehebdo,THIS: RT @LatuffCartoons: let's talk seriously about #CharlieHebdo &amp; Western double standard on freedom of speech http://t.co/r7zBacbndM,
553157384714342400,Thu Jan 08 11:52:52 +0000 2015,charliehebdo,Donald Trump labelled a 'moron' for blaming #CharlieHebdo attacks on France's lack of guns http://t.co/ToHck32lt0 http://t.co/BtTgviKx4t,
552835794646212608,Wed Jan 07 14:34:59 +0000 2015,charliehebdo,A satire on Mohammed can get you killed. A satire on Hindu God can get You 300 Crs! And still Hindus should learn tolerance? #CharlieHebdo,
552829031075553281,Wed Jan 07 14:08:06 +0000 2015,charliehebdo,"Seeing condemnations from Muslim figures, worldwide. Tmrw, there will be articles on 'why don't they condemn terrorism?' Sigh. #CharlieHebdo",
552833658017824768,Wed Jan 07 14:26:29 +0000 2015,charliehebdo,How President Obama Sold Out Charlie Hebdo http://t.co/MTKYYiYqdw,
553582812964876288,Fri Jan 09 16:03:22 +0000 2015,charliehebdo,Three large explosions and gunfire heard where #CharlieHebdo suspects are holed up. http://t.co/7Bxdhozq4H,
552828573896413185,Wed Jan 07 14:06:17 +0000 2015,charliehebdo,It seems AKP supporters in Turkey are happy about the terror attack against #CharlieHebdo. They seem joyfully celebrating barbaric terror,
552812775907422209,Wed Jan 07 13:03:31 +0000 2015,charliehebdo,Deeply disturbed and saddened by yet another Islamist massacre.  Shame on religion.  #CharlieHebdo #ParisShooting . http://t.co/H6yPad7bWD,
552823940440403968,Wed Jan 07 13:47:53 +0000 2015,charliehebdo,French Justice Minister C.Taubira reacts outside of the headquarters of the satirical newspaper #CharlieHebdo #AFP http://t.co/CwvowQMR12,
553127632947396609,Thu Jan 08 09:54:38 +0000 2015,charliehebdo,How our timidity helped cartoonists become victims. My @thetimes column today - http://t.co/7MbBV3gWN7 (£) #CharlieHebdo,
553123958602862593,Thu Jan 08 09:40:02 +0000 2015,charliehebdo,The pen is mightier than the sword. #JeSuisCharlie,
553121522769219584,Thu Jan 08 09:30:22 +0000 2015,charliehebdo,"Today, the whole world is Charlie (via @diklo69) http://t.co/vOuXCrsPKq #JeSuisCharlie",
553164303650799616,Thu Jan 08 12:20:21 +0000 2015,charliehebdo,Pope Francis prays for gunmen who executed 12 people at #CharlieHebdo http://t.co/sMtOVXT8I9 http://t.co/J2bdIq2k2V,
553214358948683776,Thu Jan 08 15:39:16 +0000 2015,charliehebdo,Why the killing of Charlie Hebdo cartoonists will make art stronger http://t.co/kePuer7hTe http://t.co/zDyDWhhPyU,
553215658784456705,Thu Jan 08 15:44:25 +0000 2015,charliehebdo,The pen has always been and will always be mightier than the sword.  #JeSuisCharlie @Charlie_Hebdo_ http://t.co/tLnZfdH97S,
553481963864993792,Fri Jan 09 09:22:38 +0000 2015,charliehebdo,Did they draw cartoons? #JeSuisCharlie RT @Leandriii: Why no outrage for the 100s of people Boko Haram wiped out yesterday?,
552834754056556544,Wed Jan 07 14:30:51 +0000 2015,charliehebdo,"""I may not agree with what you say but will defend your right to say it."" - Voltaire #shocked #JeSuisCharlie http://t.co/DtA3cdpUhU",
553583035820802048,Fri Jan 09 16:04:15 +0000 2015,charliehebdo,"Smoke is emerging from building at site of hostage situation. Gunshots, loud blasts heard. http://t.co/IZoucAQgFi #CharlieHebdo",
552804198161854464,Wed Jan 07 12:29:26 +0000 2015,charliehebdo,"Bad bad day for press freedom, freedom of expression and satire.  Thoughts with relatives of victims at #CharlieHebdo",
553205691742425088,Thu Jan 08 15:04:49 +0000 2015,charliehebdo,RT - If you support this #freedom fighter! #StopIslamists #FreedomOfSpeech #CharlieHebdo #RedNationRising http://t.co/4ThF7Zko4E,
553586305272389632,Fri Jan 09 16:17:14 +0000 2015,charliehebdo,THE TERRORIST ATTACK IN PARIS IS SO SCARY I'M CRYING,
552784898743099392,Wed Jan 07 11:12:44 +0000 2015,charliehebdo,Charlie Hebdo’s Last Tweet Before Shootings http://t.co/9Oa2xAqOcM http://t.co/skJHNEQcn0,
553506946054369280,Fri Jan 09 11:01:54 +0000 2015,charliehebdo,Think this ticks all the boxes.  #JeSuisCharlie http://t.co/TTbO4qHjp9,
553472557978902529,Fri Jan 09 08:45:15 +0000 2015,charliehebdo,New York Times Square #JeSuisCharlie http://t.co/QneXYbY0Bt,
553173501369389056,Thu Jan 08 12:56:54 +0000 2015,charliehebdo,"Charlie Hebdo: Norway didn’t give in to Islamophobia, nor should France | Owen Jones http://t.co/gWCVwwFTWr",
553574709669814272,Fri Jan 09 15:31:10 +0000 2015,charliehebdo,Watch: Hacker group says it will avenge #CharlieHebdo attack by shutting down jihadi websites http://t.co/fPhdD3W0xS http://t.co/nvMO0r45SI,
553203041705664513,Thu Jan 08 14:54:17 +0000 2015,charliehebdo,"The hashtag #JeSuisAhmed is a powerful one. For Ahmed, the Muslim cop killed outside #CharlieHebdo http://t.co/cE1xLniFDm",
552834623944671232,Wed Jan 07 14:30:20 +0000 2015,charliehebdo,Paris #CharlieHebdo attack: This is the worst act of terrorism in France for 50 years http://t.co/JO1hyB4vjj http://t.co/GPrxnlMx7a,
553570916907511809,Fri Jan 09 15:16:06 +0000 2015,charliehebdo,"Prediction: the survivors of Charlie Hebdo put out a new issue, the cover of which big Western media will find too offensive to reprint.",
553546679161745408,Fri Jan 09 13:39:47 +0000 2015,charliehebdo,French police are looking for two more suspects in the #Montrouge shooting: https://t.co/3GAC1myxzZ http://t.co/5wX2rPoGF5,
553526776878469121,Fri Jan 09 12:20:42 +0000 2015,charliehebdo,How Arab world media responded to Charlie Hebdo attack http://t.co/HF68AN5Oh0 http://t.co/i8PVfgD3rq,
553591093498224640,Fri Jan 09 16:36:16 +0000 2015,charliehebdo,Breaking News: Local Mayor tells @CNN #CharlieHebdo suspects #Kouachi bros are dead. http://t.co/HlhbTJmm1D http://t.co/xufmRl174D,
553181586829484034,Thu Jan 08 13:29:02 +0000 2015,charliehebdo,Artists fight violence with images #CharlieHebdo #solidarity http://t.co/1i8Dq4iVg6 http://t.co/XMmGLDvmIn,
553215305917665280,Thu Jan 08 15:43:01 +0000 2015,charliehebdo,“The paper will continue because they didn’t win.” #CharlieHebdo vows to continue publishing http://t.co/I4mRRhzUrZ http://t.co/nAAbzqydOY,
553235271169638400,Thu Jan 08 17:02:21 +0000 2015,charliehebdo,Washington USA Seattle → http://t.co/xPvOBDBRHv #CharlieHebdo 666 Satirical Newspaper Charlie Hebdo Braved Earlier Attack And Threats Befor…,
553214726629781505,Thu Jan 08 15:40:43 +0000 2015,charliehebdo,"We ""are Charlie Hebdo"" in the same sense that we demanded Boko Haram bring back ""our"" girls. You know, the girls we no longer talk about.",
553186026811039745,Thu Jan 08 13:46:41 +0000 2015,charliehebdo,INFOGRAPHIC: Anti-#Muslim attacks in #France after the Charlie Hebdo massacre. #no2h8 @HuffPostUK @Independent http://t.co/KlWiFmYyb6,
552804454773567488,Wed Jan 07 12:30:27 +0000 2015,charliehebdo,Time to #TakeAStand #IAmCharlieHebdo #CharlieHebdo http://t.co/V9ZUa4VRJy,
553120696910364673,Thu Jan 08 09:27:05 +0000 2015,charliehebdo,23 Heartbreaking Cartoons From Artists Responding To The #CharlieHebdo Shooting http://t.co/CpbDfrpLEY @dennis_kamoen http://t.co/2KeMKSGV64,
553191800408911872,Thu Jan 08 14:09:37 +0000 2015,charliehebdo,Mosques attacked in France following 'Charlie Hebdo' attack http://t.co/Y37jVz7A29,
553560429910568960,Fri Jan 09 14:34:25 +0000 2015,charliehebdo,"Special forces evacuate local residents in Saint-Mande, near Porte de Vincennes in Paris. Photo @MartinBureau1 #AFP http://t.co/ngaAVAtwFw",
552834559297867778,Wed Jan 07 14:30:04 +0000 2015,charliehebdo,The little weapon! #CharlieHebdo #cartoon http://t.co/VFFZD2f8Rz,
553229956830875650,Thu Jan 08 16:41:14 +0000 2015,charliehebdo,Muslim leaders worldwide have condemned the Charlie Hebdo attacks. But you won't learn that by watching @FoxNews. http://t.co/Io6mrpxvb3,
552845250268766209,Wed Jan 07 15:12:33 +0000 2015,charliehebdo,#JeSuisCharlie trends worldwide: Online solidarity after Charlie Hebdo attack http://t.co/q1yC7tmhDN http://t.co/nvrKqRY6EL,
553535765997969408,Fri Jan 09 12:56:25 +0000 2015,charliehebdo,"Kill them &amp; when you're done kill their pet goat❌RT""@sammy2168: @jjauthor  @FlyoverCulture @DrMartyFox http://t.co/0oTaUVvisg” #CharlieHebdo",
552810884029222912,Wed Jan 07 12:56:00 +0000 2015,charliehebdo,"#NATO SG statement on terrorist attack in #Paris, #France  http://t.co/UBFmqktXjC http://t.co/KZCi5UR5fx",
553201539737976833,Thu Jan 08 14:48:19 +0000 2015,charliehebdo,This comment sent to BBC about the Paris attacks and the hashtags going around is just perfect. http://t.co/yO4JuMlBPp,
552810249263259649,Wed Jan 07 12:53:28 +0000 2015,charliehebdo,"Second thought: Only way to pay respect to those who died is by defending the rights that Charlie Hebdo defended, and in as upfront a way.",
553194632520421376,Thu Jan 08 14:20:52 +0000 2015,charliehebdo,So now let's talk seriously about #CharlieHebdo and Western double standard on freedom of speech. #JenesuisPAScharlie http://t.co/XzsJQF12Uv,
553143017922912256,Thu Jan 08 10:55:47 +0000 2015,charliehebdo,Minute's silence to be held in France at top of the hour to remember victims of the Paris shooting. #JeSuisCharlie http://t.co/Z6VNeoUPTq,
552827981069291520,Wed Jan 07 14:03:56 +0000 2015,charliehebdo,We didn't always agree with Charlie Hebdo but we believed in their right to express their views  - local mayor http://t.co/iHU9T3iynU,
553144889811402752,Thu Jan 08 11:03:13 +0000 2015,charliehebdo,Minute's silence at Guardian office for #CharlieHebdo http://t.co/H4FQcR33uy,
553548404102414337,Fri Jan 09 13:46:38 +0000 2015,charliehebdo,"Still amazed by Uderzo's tributes to #CharlieHebdo. He's 87, but style, line, attitude unchanged. #InimitableGaul http://t.co/gerLPc0x3u",
552829046485434368,Wed Jan 07 14:08:10 +0000 2015,charliehebdo,"Daily Mail describing Charlie Hebdo as ""notoriously anti-Islamic magazine in Paris"". See what's already happening?",
553153190859141120,Thu Jan 08 11:36:12 +0000 2015,charliehebdo,Surviving #CharlieHebdo journalists are to publish the magazine's new edition for next week http://t.co/zaGrk24DhJ http://t.co/099l0NuRfH,
553171989385728000,Thu Jan 08 12:50:54 +0000 2015,charliehebdo,Charlie Hebdo: We must not stop laughing at these murderous clowns http://t.co/1tllLxRHMk @martinrowson,
552791719272775680,Wed Jan 07 11:39:50 +0000 2015,charliehebdo,The Guardian has live coverage of the Paris shooting at Charlie Hebdo  http://t.co/M27vO7xFIk,
553161360503500801,Thu Jan 08 12:08:40 +0000 2015,charliehebdo,"The more you are motivated by Love, The more fearless &amp; free your action will be Dalai Lama #JeSuisCharlie @Asamsakti http://t.co/s5Zlrb8IaX",
553587920398221313,Fri Jan 09 16:23:40 +0000 2015,charliehebdo,Video: Bangs heard coming from site of hostage situation in Paris neighborhood of Vincennes - @timchester on Vine http://t.co/jLgbryQaod,
552827606715076608,Wed Jan 07 14:02:27 +0000 2015,charliehebdo,Love is stronger than hate/L'amour plus fort que la haine h/t @bouckap #CharlieHebdo http://t.co/TvgGJIMdr0,
552812399997489152,Wed Jan 07 13:02:01 +0000 2015,charliehebdo,"Gunmen responsible for deadly attack on #CharlieHebdo are still on the loose, @fhollande says. http://t.co/sBOkqaRg1Y http://t.co/km88JvZmCa",
553552772277481472,Fri Jan 09 14:04:00 +0000 2015,charliehebdo,Bibi’s vulgarity: Using Paris shooting to justify Israeli colonialism | Haaretz http://t.co/fsBO5fg2aI #CharlieHebdo http://t.co/YnF3JT6Q5m,
553492305521672192,Fri Jan 09 10:03:43 +0000 2015,charliehebdo,"The irony, it hurts. Apple, who repeatedly censored #CharlieHebdo on its platforms, is now claiming ""to be Charlie"" http://t.co/b1duzbndzQ",
553118438332571648,Thu Jan 08 09:18:06 +0000 2015,charliehebdo,A look at the irreverent covers of #CharlieHebdo: http://t.co/qf1IrCuONy http://t.co/WEDybNqLub,
553180729254113280,Thu Jan 08 13:25:38 +0000 2015,charliehebdo,The Pen and the Sword: the latest from @MorinToon. #jesuischarlie http://t.co/PLfpUYWCGS http://t.co/z1xWFyGFkH,
553153073481535489,Thu Jan 08 11:35:44 +0000 2015,charliehebdo,Meet the Indian Islamist politician who wants to award $5M to the #CharlieHebdo killers. http://t.co/F69LJdObER http://t.co/FqUoGXDceR,
